order_id,customer_id,order_date,channel,status,subtotal,discount_pct,total,shipping_cost,delivery_date,rating
ORD-01504,CUST-0001,2024-03-06,wholesale,delivered,78067.68,2.2,76350.19,192.02,2024-03-20,4.0
ORD-01505,CUST-0016,2024-03-06,wholesale,delivered,26427.97,5.3,25027.29,256.47,2024-03-19,4.1
ORD-01506,CUST-0409,2024-03-06,showroom_3,delivered,2554.15,15.3,2163.37,0.0,2024-03-16,2.5
ORD-01507,CUST-0056,2024-03-06,wholesale,delivered,6363.06,4.2,6095.81,90.03,2024-03-16,4.4
ORD-01508,CUST-0015,2024-03-06,showroom_1,delivered,4479.71,2.0,4390.12,0.0,2024-03-23,4.0
ORD-01509,CUST-0061,2024-03-06,wholesale,returned,22432.66,3.2,21714.81,144.45,2024-03-18,4.3
ORD-01510,CUST-0041,2024-03-07,wholesale,delivered,12057.1,7.9,11104.59,154.64,2024-03-14,4.0
ORD-01511,CUST-0526,2024-03-07,online,delivered,2171.39,4.6,2071.51,0.0,2024-03-26,4.0
ORD-01512,CUST-0214,2024-03-07,showroom_3,delivered,7248.57,8.2,6654.19,0.0,2024-03-25,3.9
ORD-01513,CUST-0002,2024-03-07,wholesale,delivered,6396.6,8.3,5865.68,258.61,2024-03-15,4.4
ORD-01514,CUST-0034,2024-03-07,wholesale,delivered,3261.36,7.3,3023.28,150.56,2024-03-20,4.2
ORD-01515,CUST-0781,2024-03-07,online,delivered,10268.23,1.3,10134.74,0.0,2024-03-28,4.7
ORD-01516,CUST-0480,2024-03-07,showroom_1,delivered,10972.33,6.4,10270.1,0.0,2024-03-21,4.4
ORD-01517,CUST-0137,2024-03-07,showroom_1,delivered,8615.13,4.9,8192.99,0.0,2024-03-23,4.6
ORD-01518,CUST-0774,2024-03-07,showroom_3,delivered,1807.84,10.9,1610.79,0.0,2024-03-26,2.9
ORD-01519,CUST-0680,2024-03-07,showroom_1,delivered,5805.54,4.8,5526.87,0.0,2024-03-19,4.1
ORD-01520,CUST-0538,2024-03-07,showroom_2,returned,2559.08,3.0,2482.31,0.0,2024-03-26,3.6
ORD-01521,CUST-0180,2024-03-07,showroom_1,delivered,859.79,4.2,823.68,0.0,2024-03-21,
ORD-01522,CUST-0264,2024-03-08,showroom_2,delivered,2766.78,11.1,2459.67,0.0,2024-03-20,4.6
ORD-01523,CUST-0677,2024-03-08,showroom_2,delivered,3252.42,6.4,3044.27,0.0,2024-03-23,3.9
ORD-01524,CUST-0506,2024-03-08,showroom_1,delivered,9074.9,5.6,8566.71,0.0,2024-03-16,5.0
ORD-01525,CUST-0666,2024-03-08,showroom_2,delivered,16043.92,8.5,14680.19,0.0,2024-03-15,4.6
ORD-01526,CUST-0791,2024-03-08,showroom_2,delivered,2530.02,3.4,2444.0,0.0,2024-03-20,3.5
ORD-01527,CUST-0406,2024-03-08,showroom_3,delivered,9309.32,11.2,8266.68,0.0,2024-03-20,
ORD-01528,CUST-0178,2024-03-08,showroom_3,delivered,7070.55,11.8,6236.23,0.0,2024-03-20,3.9
ORD-01529,CUST-0244,2024-03-08,online,returned,12753.82,3.7,12281.93,0.0,2024-03-20,3.9
ORD-01530,CUST-0039,2024-03-08,wholesale,delivered,37861.87,6.1,35552.3,114.66,2024-03-23,
ORD-01531,CUST-0692,2024-03-09,showroom_3,delivered,5071.59,9.3,4599.93,0.0,2024-03-29,3.6
ORD-01532,CUST-0271,2024-03-10,showroom_2,delivered,1711.67,7.7,1579.87,0.0,2024-03-18,3.8
ORD-01533,CUST-0592,2024-03-10,showroom_1,delivered,7184.58,3.1,6961.86,0.0,2024-03-30,4.3
ORD-01534,CUST-0762,2024-03-11,showroom_1,returned,2800.18,4.9,2662.97,0.0,2024-04-01,4.1
ORD-01535,CUST-0394,2024-03-11,showroom_1,delivered,10242.19,5.7,9658.39,0.0,2024-03-23,4.9
ORD-01536,CUST-0049,2024-03-11,wholesale,delivered,45160.2,4.3,43218.31,293.01,2024-03-18,4.2
ORD-01537,CUST-0077,2024-03-11,showroom_3,delivered,14329.17,12.1,12595.34,0.0,2024-03-18,2.7
ORD-01538,CUST-0621,2024-03-11,showroom_3,delivered,7895.56,15.3,6687.54,0.0,2024-03-19,3.4
ORD-01539,CUST-0785,2024-03-11,online,delivered,7255.89,3.0,7038.21,0.0,2024-03-29,
ORD-01540,CUST-0524,2024-03-11,showroom_2,delivered,7425.7,4.8,7069.27,0.0,2024-03-27,3.8
ORD-01541,CUST-0165,2024-03-11,online,delivered,13415.0,2.1,13133.29,0.0,2024-03-23,4.5
ORD-01542,CUST-0082,2024-03-11,showroom_2,delivered,6491.71,9.5,5875.0,0.0,2024-03-23,4.6
ORD-01543,CUST-0308,2024-03-11,online,delivered,2575.92,1.7,2532.13,0.0,2024-03-28,3.6
ORD-01544,CUST-0252,2024-03-11,showroom_1,delivered,10395.89,4.8,9896.89,0.0,2024-04-01,
ORD-01545,CUST-0161,2024-03-11,showroom_1,delivered,10533.3,4.7,10038.23,0.0,2024-03-28,4.0
ORD-01546,CUST-0474,2024-03-11,showroom_1,delivered,8608.0,3.4,8315.33,0.0,2024-03-20,
ORD-01547,CUST-0005,2024-03-11,wholesale,delivered,33240.28,6.0,31245.86,292.94,2024-03-25,
ORD-01548,CUST-0036,2024-03-12,wholesale,delivered,36219.05,6.0,34045.91,107.19,2024-03-25,3.8
ORD-01549,CUST-0779,2024-03-12,showroom_2,delivered,7990.18,4.9,7598.66,0.0,2024-03-25,3.3
ORD-01550,CUST-0054,2024-03-12,wholesale,returned,26320.92,7.5,24346.85,204.48,2024-04-01,4.2
ORD-01551,CUST-0070,2024-03-12,showroom_2,delivered,5651.01,8.6,5165.02,0.0,2024-03-21,
ORD-01552,CUST-0003,2024-03-12,wholesale,delivered,46121.1,5.3,43676.68,124.69,2024-04-02,3.9
ORD-01553,CUST-0773,2024-03-12,online,delivered,4683.01,2.7,4556.57,0.0,2024-03-27,4.2
ORD-01554,CUST-0367,2024-03-12,showroom_2,delivered,3188.31,10.9,2840.78,0.0,2024-03-26,4.0
ORD-01555,CUST-0512,2024-03-13,showroom_1,delivered,1077.92,9.1,979.83,0.0,2024-03-18,4.6
ORD-01556,CUST-0082,2024-03-13,showroom_2,delivered,5987.44,4.4,5723.99,0.0,2024-04-03,2.9
ORD-01557,CUST-0690,2024-03-13,showroom_2,returned,3459.97,7.9,3186.63,0.0,2024-03-20,4.1
ORD-01558,CUST-0049,2024-03-13,wholesale,delivered,16240.9,6.6,15169.0,266.5,2024-03-27,4.7
ORD-01559,CUST-0664,2024-03-13,online,delivered,4714.1,6.2,4421.83,0.0,2024-03-31,3.8
ORD-01560,CUST-0589,2024-03-13,showroom_1,delivered,27112.16,5.2,25702.33,0.0,2024-03-25,
ORD-01561,CUST-0132,2024-03-13,showroom_2,delivered,7244.95,5.0,6882.7,0.0,2024-03-22,4.6
ORD-01562,CUST-0005,2024-03-13,wholesale,delivered,45200.6,1.9,44341.79,161.24,2024-03-25,4.5
ORD-01563,CUST-0206,2024-03-13,online,delivered,8020.14,2.4,7827.66,0.0,2024-03-19,2.2
ORD-01564,CUST-0101,2024-03-13,online,delivered,6399.56,3.9,6149.98,0.0,2024-04-01,3.4
ORD-01565,CUST-0003,2024-03-13,wholesale,delivered,38442.87,6.1,36097.85,219.49,2024-03-22,4.6
ORD-01566,CUST-0351,2024-03-13,showroom_2,delivered,5062.17,11.2,4495.21,0.0,2024-04-03,
ORD-01567,CUST-0552,2024-03-13,showroom_1,delivered,12240.54,2.6,11922.29,0.0,2024-03-28,
ORD-01568,CUST-0199,2024-03-14,online,returned,14919.45,5.0,14173.48,0.0,2024-03-28,
ORD-01569,CUST-0032,2024-03-14,wholesale,delivered,7238.19,8.4,6630.18,146.23,2024-03-20,3.6
ORD-01570,CUST-0521,2024-03-14,showroom_3,returned,6162.35,12.7,5379.73,0.0,2024-03-24,2.5
ORD-01571,CUST-0049,2024-03-14,wholesale,returned,11949.78,7.0,11113.3,236.33,2024-03-30,4.4
ORD-01572,CUST-0325,2024-03-14,online,delivered,9372.61,2.6,9128.92,0.0,2024-03-23,4.2
ORD-01573,CUST-0634,2024-03-14,showroom_3,delivered,1976.06,12.9,1721.15,0.0,2024-03-24,
ORD-01574,CUST-0745,2024-03-14,online,delivered,6047.89,1.8,5939.03,0.0,2024-04-04,3.8
ORD-01575,CUST-0488,2024-03-14,online,delivered,1346.77,4.2,1290.21,65.29,2024-03-23,3.1
ORD-01576,CUST-0364,2024-03-14,showroom_2,delivered,5811.52,5.8,5474.45,0.0,2024-03-30,4.6
ORD-01577,CUST-0237,2024-03-15,online,delivered,3210.36,2.9,3117.26,0.0,2024-04-04,3.3
ORD-01578,CUST-0222,2024-03-15,showroom_2,delivered,10187.86,10.6,9107.95,0.0,2024-04-02,4.9
ORD-01579,CUST-0457,2024-03-15,showroom_3,delivered,1516.24,14.0,1303.97,0.0,2024-03-20,3.1
ORD-01580,CUST-0006,2024-03-15,showroom_2,delivered,985.38,2.8,957.79,0.0,2024-04-03,4.4
ORD-01581,CUST-0102,2024-03-15,online,delivered,9981.65,3.3,9652.26,0.0,2024-03-26,3.6
ORD-01582,CUST-0162,2024-03-15,showroom_1,delivered,4539.66,0.4,4521.5,0.0,2024-03-29,
ORD-01583,CUST-0027,2024-03-15,wholesale,delivered,38691.14,4.5,36950.04,54.55,2024-04-04,4.7
ORD-01584,CUST-0195,2024-03-15,online,delivered,2578.0,1.7,2534.17,0.0,2024-03-23,
ORD-01585,CUST-0058,2024-03-17,wholesale,delivered,12982.3,6.4,12151.43,249.04,2024-04-02,
ORD-01586,CUST-0033,2024-03-17,wholesale,delivered,48363.64,8.4,44301.09,137.37,2024-04-06,4.2
ORD-01587,CUST-0387,2024-03-18,showroom_2,delivered,5740.47,10.1,5160.68,0.0,2024-04-04,4.1
ORD-01588,CUST-0032,2024-03-18,wholesale,delivered,20312.42,4.7,19357.74,169.51,2024-03-27,
ORD-01589,CUST-0031,2024-03-18,wholesale,delivered,26611.78,4.6,25387.64,93.97,2024-04-01,4.2
ORD-01590,CUST-0039,2024-03-18,wholesale,delivered,18669.54,7.0,17362.67,278.53,2024-03-23,4.4
ORD-01591,CUST-0057,2024-03-18,wholesale,delivered,17766.58,7.5,16434.09,116.5,2024-03-29,4.2
ORD-01592,CUST-0176,2024-03-19,showroom_2,delivered,6190.12,8.0,5694.91,0.0,2024-04-03,4.2
ORD-01593,CUST-0632,2024-03-19,showroom_2,delivered,1493.92,6.0,1404.28,0.0,2024-04-08,
ORD-01594,CUST-0381,2024-03-19,showroom_3,delivered,827.66,12.4,725.03,0.0,2024-03-24,
ORD-01595,CUST-0222,2024-03-19,showroom_2,delivered,9951.14,4.1,9543.14,0.0,2024-04-04,3.9
ORD-01596,CUST-0041,2024-03-19,wholesale,delivered,42127.35,4.7,40147.36,176.4,2024-03-27,
ORD-01597,CUST-0315,2024-03-19,showroom_2,delivered,10408.41,9.6,9409.2,0.0,2024-04-02,3.4
ORD-01598,CUST-0589,2024-03-19,showroom_1,delivered,6194.19,6.7,5779.18,0.0,2024-04-06,5.0
ORD-01599,CUST-0045,2024-03-19,wholesale,returned,24433.5,9.7,22063.45,102.55,2024-04-05,4.6
ORD-01600,CUST-0001,2024-03-19,wholesale,delivered,5591.7,4.8,5323.3,180.54,2024-04-04,4.2
ORD-01601,CUST-0496,2024-03-19,online,delivered,7130.11,2.0,6987.51,0.0,2024-04-09,3.3
ORD-01602,CUST-0036,2024-03-19,wholesale,delivered,22196.32,5.3,21019.92,271.41,2024-04-04,4.1
ORD-01603,CUST-0222,2024-03-19,showroom_2,delivered,2559.01,5.6,2415.71,0.0,2024-03-30,4.5
ORD-01604,CUST-0566,2024-03-19,showroom_3,delivered,7513.28,12.1,6604.17,0.0,2024-03-30,3.8
ORD-01605,CUST-0016,2024-03-19,wholesale,delivered,14237.34,7.1,13226.49,291.45,2024-04-05,4.5
ORD-01606,CUST-0717,2024-03-19,showroom_3,delivered,3587.93,14.0,3085.62,0.0,2024-04-03,2.0
ORD-01607,CUST-0034,2024-03-20,wholesale,delivered,11965.19,4.9,11378.9,224.28,2024-04-03,4.8
ORD-01608,CUST-0032,2024-03-20,wholesale,delivered,18822.88,6.4,17618.22,108.12,2024-03-28,3.8
ORD-01609,CUST-0686,2024-03-20,showroom_2,delivered,4390.32,2.7,4271.78,0.0,2024-04-09,4.1
ORD-01610,CUST-0001,2024-03-20,wholesale,delivered,55167.84,6.5,51581.93,210.37,2024-04-08,4.5
ORD-01611,CUST-0204,2024-03-20,showroom_2,returned,6327.34,8.3,5802.17,0.0,2024-03-26,3.7
ORD-01612,CUST-0014,2024-03-20,showroom_2,delivered,2396.36,6.4,2242.99,0.0,2024-04-08,3.9
ORD-01613,CUST-0038,2024-03-20,wholesale,delivered,49098.9,4.6,46840.35,210.13,2024-04-06,4.2
ORD-01614,CUST-0415,2024-03-21,showroom_2,delivered,851.45,8.8,776.52,0.0,2024-04-11,3.6
ORD-01615,CUST-0001,2024-03-21,wholesale,delivered,59532.59,6.2,55841.57,105.61,2024-04-10,4.1
ORD-01616,CUST-0057,2024-03-21,wholesale,delivered,19210.47,6.9,17884.95,234.51,2024-04-06,4.2
ORD-01617,CUST-0032,2024-03-21,wholesale,delivered,31822.61,4.2,30486.06,245.34,2024-04-05,4.9
ORD-01618,CUST-0057,2024-03-21,online,returned,9301.19,3.1,9012.85,0.0,2024-04-02,3.7
ORD-01619,CUST-0007,2024-03-21,showroom_1,delivered,2080.51,3.1,2016.01,0.0,2024-03-31,
ORD-01620,CUST-0116,2024-03-21,online,delivered,10546.65,0.0,10546.65,0.0,2024-04-05,3.5
ORD-01621,CUST-0287,2024-03-22,showroom_2,delivered,14526.7,6.7,13553.41,0.0,2024-03-28,3.8
ORD-01622,CUST-0430,2024-03-22,showroom_3,delivered,13292.84,13.9,11445.14,0.0,2024-04-12,4.0
ORD-01623,CUST-0032,2024-03-22,wholesale,delivered,39730.34,6.9,36988.95,239.03,2024-04-07,3.7
ORD-01624,CUST-0318,2024-03-22,showroom_1,delivered,2942.02,9.6,2659.59,0.0,2024-04-06,4.7
ORD-01625,CUST-0003,2024-03-22,wholesale,delivered,24742.35,5.6,23356.78,238.12,2024-03-27,
ORD-01626,CUST-0155,2024-03-22,showroom_2,delivered,5360.88,2.6,5221.5,0.0,2024-04-02,3.6
ORD-01627,CUST-0090,2024-03-22,showroom_2,delivered,8856.62,6.3,8298.65,0.0,2024-04-10,4.4
ORD-01628,CUST-0054,2024-03-22,wholesale,delivered,30588.31,9.5,27682.42,218.71,2024-04-11,
ORD-01629,CUST-0067,2024-03-22,showroom_1,delivered,8465.18,8.6,7737.17,0.0,2024-04-02,5.0
ORD-01630,CUST-0380,2024-03-24,showroom_2,delivered,2609.2,7.6,2410.9,0.0,2024-03-30,4.5
ORD-01631,CUST-0146,2024-03-25,showroom_3,delivered,4686.47,21.0,3702.31,0.0,2024-04-08,4.2
ORD-01632,CUST-0468,2024-03-25,showroom_1,delivered,12855.75,7.2,11930.14,0.0,2024-04-01,3.6
ORD-01633,CUST-0704,2024-03-25,showroom_1,delivered,11540.16,7.1,10720.81,0.0,2024-04-05,3.6
ORD-01634,CUST-0460,2024-03-25,showroom_1,delivered,963.88,3.7,928.22,0.0,2024-04-03,4.1
ORD-01635,CUST-0409,2024-03-25,showroom_3,delivered,3262.95,13.3,2828.98,0.0,2024-04-12,4.1
ORD-01636,CUST-0759,2024-03-25,showroom_2,delivered,4138.76,3.9,3977.35,0.0,2024-04-14,4.6
ORD-01637,CUST-0234,2024-03-25,showroom_2,delivered,6612.7,8.1,6077.07,0.0,2024-04-06,
ORD-01638,CUST-0035,2024-03-25,wholesale,delivered,35778.32,8.1,32880.28,228.66,2024-04-15,4.2
ORD-01639,CUST-0315,2024-03-25,showroom_2,delivered,4402.2,9.9,3966.38,0.0,2024-04-14,4.2
ORD-01640,CUST-0030,2024-03-26,wholesale,delivered,9967.48,6.5,9319.59,113.2,2024-04-06,4.8
ORD-01641,CUST-0064,2024-03-26,wholesale,delivered,17387.3,6.0,16344.06,174.46,2024-04-13,4.0
ORD-01642,CUST-0443,2024-03-26,showroom_2,delivered,1942.16,6.5,1815.92,0.0,2024-04-11,4.5
ORD-01643,CUST-0272,2024-03-26,showroom_1,delivered,11048.41,7.3,10241.88,0.0,2024-03-31,3.8
ORD-01644,CUST-0658,2024-03-26,showroom_2,delivered,5227.75,5.3,4950.68,0.0,2024-04-16,
ORD-01645,CUST-0190,2024-03-26,showroom_2,delivered,7848.76,8.3,7197.31,0.0,2024-04-04,3.3
ORD-01646,CUST-0016,2024-03-26,wholesale,returned,24020.44,8.4,22002.72,149.16,2024-04-11,4.2
ORD-01647,CUST-0565,2024-03-27,showroom_2,delivered,1395.26,7.7,1287.82,0.0,2024-04-09,3.4
ORD-01648,CUST-0575,2024-03-27,showroom_3,delivered,7799.0,13.0,6785.13,0.0,2024-04-05,3.5
ORD-01649,CUST-0495,2024-03-27,showroom_3,delivered,1622.25,10.2,1456.78,0.0,2024-04-09,2.8
ORD-01650,CUST-0302,2024-03-27,showroom_1,delivered,4843.32,5.4,4581.78,0.0,2024-04-15,3.6
ORD-01651,CUST-0725,2024-03-27,showroom_2,delivered,11304.79,3.7,10886.51,0.0,2024-04-04,4.6
ORD-01652,CUST-0010,2024-03-27,wholesale,returned,16112.02,5.5,15225.86,133.97,2024-04-01,4.5
ORD-01653,CUST-0512,2024-03-27,showroom_1,delivered,8886.72,3.6,8566.8,0.0,2024-04-13,4.2
ORD-01654,CUST-0323,2024-03-27,online,delivered,9746.45,5.2,9239.63,0.0,2024-04-12,
ORD-01655,CUST-0577,2024-03-28,online,delivered,8910.81,1.4,8786.06,0.0,2024-04-16,3.7
ORD-01656,CUST-0034,2024-03-28,wholesale,delivered,27983.8,7.4,25913.0,55.75,2024-04-15,4.0
ORD-01657,CUST-0331,2024-03-28,online,delivered,1560.1,5.0,1482.1,110.11,2024-04-15,4.5
ORD-01658,CUST-0167,2024-03-28,online,delivered,2357.71,2.0,2310.56,0.0,2024-04-14,3.0
ORD-01659,CUST-0639,2024-03-28,showroom_3,delivered,5400.28,11.6,4773.85,0.0,2024-04-16,2.9
ORD-01660,CUST-0027,2024-03-28,wholesale,delivered,2510.64,7.6,2319.83,255.2,2024-04-10,4.3
ORD-01661,CUST-0005,2024-03-29,wholesale,delivered,15454.61,5.8,14558.24,223.05,2024-04-08,4.3
ORD-01662,CUST-0390,2024-03-29,showroom_2,delivered,8927.88,10.8,7963.67,0.0,2024-04-13,4.9
ORD-01663,CUST-0191,2024-03-29,showroom_3,delivered,7140.89,9.8,6441.08,0.0,2024-04-14,2.8
ORD-01664,CUST-0001,2024-03-29,wholesale,delivered,9790.52,9.5,8860.42,61.22,2024-04-09,4.6
ORD-01665,CUST-0665,2024-03-29,showroom_2,returned,3224.17,10.3,2892.08,0.0,2024-04-11,3.4
ORD-01666,CUST-0121,2024-03-29,showroom_3,delivered,6050.58,11.9,5330.56,0.0,2024-04-08,3.2
ORD-01667,CUST-0700,2024-03-29,showroom_3,delivered,2294.16,9.8,2069.33,0.0,2024-04-12,
ORD-01668,CUST-0650,2024-03-29,online,delivered,3405.95,5.3,3225.43,0.0,2024-04-19,4.1
ORD-01669,CUST-0665,2024-03-30,showroom_2,returned,4170.41,12.3,3657.45,0.0,2024-04-10,4.0
ORD-01670,CUST-0037,2024-03-31,wholesale,delivered,28564.52,2.3,27907.54,268.04,2024-04-13,4.3
ORD-01671,CUST-0394,2024-03-31,showroom_1,delivered,9675.22,7.7,8930.23,0.0,2024-04-18,4.2
ORD-01672,CUST-0443,2024-03-31,showroom_2,delivered,2258.79,7.0,2100.67,0.0,2024-04-21,4.7
ORD-01673,CUST-0001,2024-03-31,wholesale,delivered,63031.54,7.4,58367.21,217.27,2024-04-19,5.0
ORD-01674,CUST-0039,2024-04-01,wholesale,delivered,18855.36,6.1,17705.18,299.29,2024-04-22,4.0
ORD-01675,CUST-0699,2024-04-01,showroom_2,delivered,2827.68,5.0,2686.3,0.0,2024-04-20,4.1
ORD-01676,CUST-0547,2024-04-01,online,delivered,10698.46,2.8,10398.9,0.0,2024-04-13,4.7
ORD-01677,CUST-0763,2024-04-01,showroom_1,delivered,10983.74,3.3,10621.28,0.0,2024-04-16,3.8
ORD-01678,CUST-0512,2024-04-01,showroom_1,delivered,7545.49,5.1,7160.67,0.0,2024-04-19,4.0
ORD-01679,CUST-0243,2024-04-01,showroom_1,delivered,5280.95,2.9,5127.8,0.0,2024-04-13,
ORD-01680,CUST-0023,2024-04-01,wholesale,returned,31813.5,6.6,29713.81,138.57,2024-04-18,3.8
ORD-01681,CUST-0642,2024-04-02,showroom_2,delivered,4563.97,10.2,4098.45,0.0,2024-04-14,4.1
ORD-01682,CUST-0531,2024-04-02,online,delivered,5283.74,3.9,5077.67,0.0,2024-04-07,
ORD-01683,CUST-0173,2024-04-02,online,delivered,7414.52,3.7,7140.18,0.0,2024-04-17,3.7
ORD-01684,CUST-0659,2024-04-03,showroom_3,delivered,1444.79,9.9,1301.76,0.0,2024-04-19,3.5
ORD-01685,CUST-0102,2024-04-03,online,delivered,12651.38,5.5,11955.55,0.0,2024-04-15,3.8
ORD-01686,CUST-0065,2024-04-03,wholesale,returned,22184.04,5.8,20897.37,70.85,2024-04-15,3.9
ORD-01687,CUST-0447,2024-04-03,online,delivered,3167.88,1.8,3110.86,0.0,2024-04-17,5.0
ORD-01688,CUST-0297,2024-04-03,online,delivered,1622.05,0.0,1622.05,88.88,2024-04-20,
ORD-01689,CUST-0039,2024-04-03,wholesale,delivered,5650.72,4.7,5385.14,161.26,2024-04-09,4.2
ORD-01690,CUST-0053,2024-04-03,wholesale,delivered,13879.5,6.1,13032.85,62.16,2024-04-09,4.5
ORD-01691,CUST-0472,2024-04-04,showroom_1,delivered,13538.66,8.2,12428.49,0.0,2024-04-22,4.7
ORD-01692,CUST-0521,2024-04-04,showroom_3,delivered,7723.03,9.2,7012.51,0.0,2024-04-14,4.0
ORD-01693,CUST-0319,2024-04-04,showroom_3,returned,13771.94,8.7,12573.78,0.0,2024-04-23,2.3
ORD-01694,CUST-0062,2024-04-04,wholesale,delivered,10286.06,6.3,9638.04,195.27,2024-04-09,4.4
ORD-01695,CUST-0183,2024-04-04,online,delivered,7377.07,4.5,7045.1,0.0,2024-04-23,3.5
ORD-01696,CUST-0405,2024-04-04,online,delivered,12173.11,4.1,11674.01,0.0,2024-04-17,4.8
ORD-01697,CUST-0563,2024-04-04,showroom_1,delivered,6351.85,4.9,6040.61,0.0,2024-04-19,3.7
ORD-01698,CUST-0037,2024-04-05,wholesale,delivered,6354.82,3.9,6106.98,274.04,2024-04-13,3.9
ORD-01699,CUST-0488,2024-04-05,online,delivered,4235.07,5.3,4010.61,0.0,2024-04-10,4.8
ORD-01700,CUST-0650,2024-04-05,online,returned,6362.5,2.9,6177.99,0.0,2024-04-21,3.0
ORD-01701,CUST-0539,2024-04-05,showroom_1,delivered,4200.55,5.8,3956.92,0.0,2024-04-15,
ORD-01702,CUST-0035,2024-04-05,wholesale,delivered,15880.36,3.5,15324.55,281.67,2024-04-10,3.7
ORD-01703,CUST-0147,2024-04-05,showroom_1,delivered,4509.66,1.8,4428.49,0.0,2024-04-16,5.0
ORD-01704,CUST-0051,2024-04-05,wholesale,delivered,14230.15,7.0,13234.04,264.75,2024-04-16,4.4
ORD-01705,CUST-0776,2024-04-05,showroom_2,returned,1622.99,10.4,1454.2,0.0,2024-04-21,3.5
ORD-01706,CUST-0247,2024-04-05,online,delivered,5954.34,3.2,5763.8,0.0,2024-04-26,4.3
ORD-01707,CUST-0341,2024-04-05,online,delivered,3182.1,2.9,3089.82,0.0,2024-04-12,4.4
ORD-01708,CUST-0032,2024-04-07,wholesale,delivered,14020.7,3.8,13487.91,101.32,2024-04-25,4.7
ORD-01709,CUST-0509,2024-04-07,showroom_1,delivered,4786.64,5.9,4504.23,0.0,2024-04-20,4.3
ORD-01710,CUST-0783,2024-04-08,online,delivered,2856.16,4.9,2716.21,0.0,2024-04-20,3.7
ORD-01711,CUST-0147,2024-04-08,showroom_1,delivered,6648.51,3.2,6435.76,0.0,2024-04-26,
ORD-01712,CUST-0049,2024-04-08,wholesale,delivered,11916.01,8.1,10950.81,59.24,2024-04-29,3.2
ORD-01713,CUST-0057,2024-04-08,wholesale,delivered,22611.78,8.2,20757.61,107.6,2024-04-25,3.9
ORD-01714,CUST-0759,2024-04-08,showroom_2,delivered,2563.51,5.3,2427.64,0.0,2024-04-16,4.3
ORD-01715,CUST-0060,2024-04-08,wholesale,returned,40165.68,4.2,38478.72,288.48,2024-04-15,4.1
ORD-01716,CUST-0534,2024-04-08,showroom_2,delivered,2092.65,7.5,1935.7,0.0,2024-04-21,4.6
ORD-01717,CUST-0768,2024-04-09,showroom_1,delivered,13041.77,5.4,12337.51,0.0,2024-04-18,4.8
ORD-01718,CUST-0753,2024-04-10,showroom_1,delivered,4085.63,4.6,3897.69,0.0,2024-05-01,4.0
ORD-01719,CUST-0301,2024-04-10,showroom_1,delivered,5880.7,3.8,5657.23,0.0,2024-04-25,3.6
ORD-01720,CUST-0001,2024-04-10,wholesale,delivered,58705.77,6.1,55124.72,277.96,2024-04-24,4.5
ORD-01721,CUST-0129,2024-04-10,showroom_1,returned,6181.46,6.8,5761.12,0.0,2024-04-17,4.4
ORD-01722,CUST-0045,2024-04-10,wholesale,delivered,23175.36,3.3,22410.57,164.55,2024-04-26,4.2
ORD-01723,CUST-0712,2024-04-10,online,delivered,1287.64,2.8,1251.59,97.49,2024-04-27,4.3
ORD-01724,CUST-0045,2024-04-10,wholesale,delivered,40027.05,6.5,37425.29,247.74,2024-04-19,
ORD-01725,CUST-0011,2024-04-10,showroom_1,delivered,3548.73,7.3,3289.67,0.0,2024-04-26,4.6
ORD-01726,CUST-0530,2024-04-10,online,delivered,1877.76,3.4,1813.92,54.29,2024-04-26,
ORD-01727,CUST-0434,2024-04-11,showroom_1,delivered,8548.28,5.7,8061.03,0.0,2024-04-30,
ORD-01728,CUST-0036,2024-04-11,wholesale,delivered,11567.4,3.9,11116.27,68.51,2024-05-02,4.3
ORD-01729,CUST-0191,2024-04-11,showroom_3,delivered,10620.99,10.7,9484.54,0.0,2024-04-29,3.0
ORD-01730,CUST-0232,2024-04-11,showroom_1,delivered,10070.0,6.4,9425.52,0.0,2024-04-24,4.8
ORD-01731,CUST-0573,2024-04-11,online,delivered,8342.76,3.0,8092.48,0.0,2024-04-28,4.8
ORD-01732,CUST-0670,2024-04-11,online,delivered,8950.89,2.1,8762.92,0.0,2024-04-24,3.8
ORD-01733,CUST-0048,2024-04-11,wholesale,delivered,21026.18,6.4,19680.5,246.61,2024-04-21,4.2
ORD-01734,CUST-0051,2024-04-11,wholesale,delivered,24911.08,3.3,24089.01,60.32,2024-05-02,4.2
ORD-01735,CUST-0640,2024-04-12,showroom_2,delivered,1467.69,3.8,1411.92,0.0,2024-04-26,3.9
ORD-01736,CUST-0036,2024-04-12,wholesale,delivered,9588.43,4.7,9137.77,138.15,2024-04-19,4.3
ORD-01737,CUST-0534,2024-04-12,showroom_2,delivered,7592.38,1.5,7478.49,0.0,2024-04-20,
ORD-01738,CUST-0252,2024-04-12,showroom_1,delivered,7661.13,3.3,7408.31,0.0,2024-05-03,4.4
ORD-01739,CUST-0800,2024-04-12,online,delivered,6245.82,4.2,5983.5,0.0,2024-04-26,4.8
ORD-01740,CUST-0636,2024-04-12,online,delivered,5822.66,2.9,5653.8,0.0,2024-04-29,2.9
ORD-01741,CUST-0020,2024-04-12,showroom_2,delivered,6542.47,8.7,5973.28,0.0,2024-04-23,4.9
ORD-01742,CUST-0699,2024-04-12,showroom_2,returned,4809.09,7.7,4438.79,0.0,2024-04-18,4.2
